,Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,WMA,MOM,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADOSC,CCI
140,2020-03-24,15.12,15.5,14.06,15.11,15.11,7667078,21.7477,22.6120,18.3027,-19.8300,58.0969,40.5965,-6.6032,-1.0265,-7.6297,-4545352.8529,-68.6051
141,2020-03-25,17.35,19.48,15.31,17.51,17.51,13034463,29.1217,21.4413,17.6649,-17.5600,67.6546,54.1255,-6.7242,-0.4843,-7.2085,-3450192.7154,-38.8781
142,2020-03-26,18.209999,19.26,17.08,17.91,17.91,10192571,30.2946,20.4913,17.2235,-14.2500,73.0295,63.5775,-6.7323,-0.0322,-6.7645,-3462099.9853,-26.1882
143,2020-03-27,17.4,17.57,15.5,16.75,16.75,7648410,28.8130,19.3973,16.7558,-16.4100,67.7390,65.6582,-6.6722,0.2402,-6.4320,-2646707.4600,-35.4056
144,2020-03-30,16.01,16.950001,15.3,16.08,16.08,5420648,27.9666,18.4487,16.3412,-14.2300,52.5042,59.0812,-6.5681,0.4164,-6.1517,-2166605.3835,-35.8493
145,2020-03-31,16.27,16.719998999999998,15.5,15.75,15.75,5622632,27.5397,17.4173,16.0038,-15.4700,31.6349,45.3580,-6.4322,0.5438,-5.8883,-2829050.5155,-29.9377
146,2020-04-01,15.3,15.55,14.28,14.46,14.46,6336509,25.8848,16.5547,15.6342,-12.9400,17.6247,31.4913,-6.2893,0.5715,-5.7178,-4287515.8655,-46.7780
147,2020-04-02,14.51,15.17,14.04,14.72,14.72,4566433,26.8342,15.8760,15.4048,-10.1800,18.4441,24.9677,-6.1311,0.6328,-5.4982,-4198652.2140,-41.8834
148,2020-04-03,14.94,15.04,13.53,14.55,14.55,6858111,26.5955,15.1547,15.2391,-10.8200,24.1343,24.5510,-5.9603,0.6832,-5.2771,-3014691.3916,-37.6916
149,2020-04-06,15.24,15.49,14.86,15.16,15.16,5717319,29.0227,14.9500,15.2397,-3.0700,37.6157,31.0834,-5.7673,0.7721,-4.9951,-2342906.9741,4.0901
150,2020-04-07,16.690001000000002,17.5,16.0,16.57,16.57,9164623,34.3951,14.9820,15.4422,0.4800,57.0950,44.0892,-5.5348,0.9300,-4.6048,-2554938.4711,76.4576
151,2020-04-08,17.25,18.940001000000002,16.85,18.74,18.74,9022679,41.6747,15.3713,15.9120,5.8400,76.6991,60.3941,-5.2425,1.1691,-4.0733,-88004.5233,124.6305
152,2020-04-09,20.0,22.0,19.459999,20.08,20.08,9861546,45.6638,15.9000,16.5006,7.9300,77.0154,68.7048,-4.8947,1.3910,-3.5037,-676746.3912,193.4013
153,2020-04-13,20.5,20.719998999999998,18.790001,19.309998999999998,19.309998999999998,6151774,43.8187,16.3600,16.9268,6.9000,69.6702,69.1875,-4.5315,1.4527,-3.0788,-1758700.1640,130.0981
154,2020-04-14,19.99,20.5,19.280001000000002,19.43,19.43,5812608,44.1952,16.8087,17.3106,6.7300,63.4184,66.3029,-4.1655,1.4642,-2.7013,-3436115.1992,115.9688
155,2020-04-15,19.0,19.24,18.299999,18.66,18.66,4679865,42.2486,17.0453,17.5420,3.5500,49.2820,57.7925,-3.8196,1.3834,-2.4362,-4158456.9170,64.8690
156,2020-04-16,18.790001,18.860001,17.030001000000002,17.1,17.1,7832066,38.5618,17.0180,17.5488,-0.4100,25.3452,41.5689,-3.5208,1.1956,-2.3252,-6377293.3938,21.3254
157,2020-04-17,18.0,18.42,17.540001,18.15,18.15,7054991,42.1993,17.0340,17.6903,0.2400,27.8488,34.7088,-3.2422,1.1143,-2.1279,-5837947.8330,36.2815
158,2020-04-20,17.700001,19.200001,17.120001000000002,18.120001000000002,18.120001000000002,7190311,42.1229,17.1253,17.8261,1.3700,29.6304,32.1696,-2.9841,1.0325,-1.9515,-5174577.2534,35.9890
159,2020-04-21,17.5,18.5,17.379998999999998,17.75,17.75,3720111,41.1394,17.2367,17.9042,1.6700,31.1048,31.6372,-2.7514,0.9308,-1.8206,-4834385.1580,21.5547
160,2020-04-22,18.26,18.35,17.67,17.959999,17.959999,2929872,41.9635,17.3840,17.9946,2.2100,36.9810,34.3091,-2.5372,0.8567,-1.6805,-4392819.0458,22.0907
161,2020-04-23,18.0,18.4,17.690001000000002,18.190001000000002,18.190001000000002,3334203,42.9015,17.6327,18.0953,3.7300,44.2116,39.2604,-2.3364,0.8031,-1.5333,-3379512.8619,19.9330
162,2020-04-24,18.25,18.65,17.9,18.24,18.24,3935329,43.1156,17.8673,18.1712,3.5200,49.0289,44.1446,-2.1484,0.7520,-1.3965,-2774617.4180,20.5305
163,2020-04-27,18.5,19.200001,18.27,18.799999,18.799999,4357140,45.5654,18.1507,18.2878,4.2500,63.5254,53.8350,-1.9645,0.7358,-1.2287,-2081129.6046,42.2510
164,2020-04-28,19.25,21.1,19.110001,20.6,20.6,7469354,52.5962,18.5133,18.5940,5.4400,74.4741,64.1546,-1.7595,0.8199,-0.9396,-425901.5145,137.1937
165,2020-04-29,21.629998999999998,22.780001000000002,21.33,21.65,21.65,8025446,56.1370,18.8520,18.9861,5.0800,76.1368,70.1457,-1.5313,0.9127,-0.6187,-1136510.8516,201.3719
166,2020-04-30,21.540001,21.549999,19.83,20.24,20.24,6947886,50.6894,18.9520,19.1596,1.5000,62.0438,66.0948,-1.3196,0.8469,-0.4727,-2480652.4215,90.0328
167,2020-05-01,19.5,19.559998999999998,18.76,19.299999,19.299999,6436431,47.4037,18.9000,19.2031,-0.7800,42.4410,54.2679,-1.1413,0.7134,-0.4279,-2088230.3005,14.7842
168,2020-05-04,17.17,18.5,16.799999,17.629998999999998,17.629998999999998,9564554,42.1971,18.7880,19.0443,-1.6800,28.1603,41.2141,-1.0172,0.4961,-0.5211,-1809461.1466,-82.3397
169,2020-05-05,18.51,18.51,17.0,17.01,17.01,8096563,40.4307,18.6267,18.8221,-2.4200,15.8360,28.5250,-0.9413,0.3036,-0.6377,-4072980.3106,-83.9535
170,2020-05-06,17.01,17.389999,16.360001,16.68,16.68,4954862,39.4880,18.4947,18.5787,-1.9800,11.0009,19.7629,-0.9027,0.1546,-0.7481,-5225639.4664,-113.8025
171,2020-05-07,16.809998999999998,17.280001000000002,16.48,16.530001000000002,16.530001000000002,4998591,39.0446,18.4567,18.3332,-0.5700,8.1567,13.9598,-0.8897,0.0517,-0.8380,-6613776.8911,-108.7548
172,2020-05-08,16.76,17.049999,16.6,17.049999,17.049999,4128253,41.4849,18.3833,18.1573,-1.1000,20.1248,17.0423,-0.8833,0.0258,-0.8574,-5266863.8020,-91.3352
173,2020-05-11,16.860001,16.889999,16.129998999999998,16.299999,16.299999,4256006,39.0680,18.2620,17.8969,-1.8200,13.6339,15.3381,-0.8912,-0.0315,-0.9227,-4985412.7932,-104.7484
174,2020-05-12,16.370001000000002,16.440001000000002,15.29,15.32,15.32,7357283,36.1217,18.1000,17.5292,-2.4300,7.5312,11.4347,-0.9212,-0.1203,-1.0415,-6635871.3672,-127.1594
175,2020-05-13,15.15,15.17,13.94,14.1,14.1,7663347,32.8204,17.8427,17.0292,-3.8600,6.1608,8.7977,-0.9810,-0.2391,-1.2201,-8511771.3392,-155.0919
176,2020-05-14,13.58,15.38,12.8,15.22,15.22,9154474,38.3615,17.6447,16.7013,-2.9700,31.5510,20.1744,-1.0361,-0.2205,-1.2567,-5953876.3173,-127.2153
177,2020-05-15,15.08,15.13,14.35,14.62,14.62,5179280,36.6274,17.4033,16.3232,-3.6200,38.0249,29.0996,-1.0927,-0.2262,-1.3189,-4873265.6117,-101.9501
178,2020-05-19,16.0,16.860001,15.46,16.73,16.73,8682412,45.8501,17.2653,16.2391,-2.0700,67.4115,48.2555,-1.1110,-0.0733,-1.1843,-1738639.4311,-36.1217
179,2020-05-20,17.139999,17.5,16.9,17.01,17.01,5323363,46.9478,17.0260,16.2072,-3.5900,78.4930,63.3743,-1.0974,0.0544,-1.0431,-1370972.5286,1.7011
180,2020-05-21,16.809998999999998,17.370001000000002,16.27,16.98,16.98,3677971,46.8388,16.7147,16.2014,-4.6700,83.7146,73.5444,-1.0625,0.1396,-0.9229,-755489.1841,6.5551
181,2020-05-22,16.950001,16.969998999999998,16.299999,16.709999,16.709999,3572428,45.8131,16.4793,16.2008,-3.5300,79.3176,76.4310,-1.0180,0.1782,-0.8397,-180538.7448,11.2641
182,2020-05-25,17.0,17.200001,16.66,16.76,16.76,2423418,46.0475,16.3100,16.2359,-2.5400,71.5215,73.9763,-0.9666,0.2055,-0.7610,-414418.6995,42.8618
183,2020-05-26,17.190001000000002,18.24,17.16,17.67,17.67,7371951,50.2448,16.3127,16.4059,0.0400,71.2938,72.6350,-0.8969,0.2788,-0.6181,-602734.7007,108.9266
184,2020-05-27,17.75,17.780001000000002,15.93,16.440001000000002,16.440001000000002,17431970,45.1572,16.2747,16.4218,-0.5700,46.6858,59.6604,-0.8370,0.2397,-0.5972,-3113424.8414,35.2732
185,2020-05-28,16.700001,16.77,15.95,16.0,16.0,11509385,43.4702,16.2293,16.3875,-0.6800,24.8581,42.2593,-0.7914,0.1823,-0.6091,-7072969.0154,-1.7033
186,2020-05-29,15.88,15.99,15.54,15.9,15.9,7199432,43.0783,16.1873,16.3463,-0.6300,19.0957,30.6775,-0.7570,0.1375,-0.6195,-6675348.3397,-32.6324
187,2020-06-01,15.99,16.57,15.61,16.41,16.41,6367971,45.7507,16.1447,16.3742,-0.6400,25.6590,28.1682,-0.7216,0.1417,-0.5799,-4555053.7597,4.1642
188,2020-06-02,16.700001,16.9,16.52,16.690001000000002,16.690001000000002,6789759,47.2086,16.1707,16.4423,0.3900,38.4991,33.3337,-0.6813,0.1613,-0.5199,-3500972.9222,46.4767
189,2020-06-03,17.030001000000002,18.5,16.879998999999998,18.370001000000002,18.370001000000002,12157442,54.9855,16.3740,16.7172,3.0500,67.0536,50.1936,-0.6116,0.2786,-0.3330,495954.6512,131.6954
190,2020-06-04,19.07,19.92,18.57,19.42,19.42,15276733,59.0274,16.7287,17.0980,5.3200,77.8190,64.0063,-0.5091,0.4101,-0.0990,3346176.4798,218.4160
191,2020-06-05,21.940001000000002,22.5,19.950001,20.290001,20.290001,19742537,62.0522,17.0667,17.5432,5.0700,72.8718,68.4391,-0.3763,0.5312,0.1549,-398613.5097,252.7416
192,2020-06-08,21.9,23.549999,21.049999,23.389999,23.389999,16674725,70.3961,17.6513,18.3336,8.7700,85.2979,76.8685,-0.1812,0.7805,0.5993,2732144.1737,241.6278
193,2020-06-09,22.25,22.280001000000002,20.559998999999998,21.01,21.01,14740665,59.6139,17.9367,18.7534,4.2800,73.6085,75.2385,0.0052,0.7456,0.7509,1528500.0717,134.7504
194,2020-06-10,20.5,20.68,19.01,19.51,19.51,12646157,54.0261,18.1033,18.9501,2.5000,46.2420,60.7402,0.1525,0.5889,0.7414,-717184.1260,60.8858
195,2020-06-11,17.5,18.83,17.049999,17.85,17.85,12470911,48.6222,18.1613,18.9184,0.8700,29.2748,45.0075,0.2406,0.3525,0.5930,-1971934.7189,-10.1425
196,2020-06-12,19.35,19.639999,18.16,19.4,19.4,14378888,53.2958,18.3407,19.0732,2.6900,32.7143,38.8609,0.3112,0.2825,0.5937,785309.2882,28.2509
197,2020-06-15,18.389999,19.280001000000002,18.1,18.540001,18.540001,10437549,50.5616,18.4593,19.0982,1.7800,30.6019,34.7314,0.3527,0.1661,0.5189,997549.2164,7.5407
198,2020-06-16,19.790001,19.879998999999998,18.950001,19.23,19.23,9399592,52.6498,18.5633,19.1945,1.5600,45.3285,40.0300,0.3841,0.1253,0.5094,-196191.5766,31.7269
199,2020-06-17,19.0,19.18,18.639999,18.75,18.75,5020352,51.0429,18.7173,19.2178,2.3100,52.6996,46.3648,0.3988,0.0590,0.4578,-1613302.8418,6.5363
200,2020-06-18,18.5,19.190001000000002,18.34,18.809998999999998,18.809998999999998,4773201,51.2422,18.9047,19.2294,2.8100,46.2936,46.3292,0.4025,0.0146,0.4170,-1885557.9070,-4.6781
201,2020-06-19,19.15,19.15,18.139999,18.4,18.4,5516549,49.7591,19.0713,19.1663,2.5000,31.5738,38.9515,0.3915,-0.0439,0.3476,-2677085.1185,-27.8263
202,2020-06-22,18.139999,18.67,17.780001000000002,18.540001,18.540001,3811777,50.2855,19.2133,19.0999,2.1300,33.8821,36.4168,0.3733,-0.0729,0.3004,-1898994.4588,-54.1511
203,2020-06-23,18.700001,18.870001000000002,17.950001,18.0,18.0,6302357,48.1985,19.3007,18.9482,1.3100,24.7425,30.5796,0.3420,-0.1251,0.2169,-3195377.3004,-69.5926
204,2020-06-24,17.77,17.799999,17.049999,17.190001000000002,17.190001000000002,5681788,45.1845,19.2220,18.6844,-1.1800,15.6423,23.1110,0.2905,-0.2061,0.0844,-4568140.9822,-125.6723
205,2020-06-25,16.969998999999998,17.66,16.75,17.1,17.1,5068291,44.8506,19.0673,18.4192,-2.3200,15.1128,19.1119,0.2269,-0.2544,-0.0275,-5086587.8222,-117.5371
206,2020-06-26,17.08,17.18,16.549999,16.700001,16.700001,4187352,43.3261,18.8280,18.1232,-3.5900,10.7892,14.9505,0.1522,-0.2990,-0.1468,-5534154.6365,-130.1521
207,2020-06-29,16.84,17.690001000000002,16.379998999999998,17.48,17.48,5084406,47.0840,18.4340,17.9547,-5.9100,27.4829,21.2167,0.0865,-0.2628,-0.1764,-4115052.5620,-102.0888
208,2020-06-30,17.379998999999998,17.459999,16.75,16.950001,16.950001,5011477,44.9158,18.1633,17.7692,-4.0600,33.8119,27.5143,0.0212,-0.2610,-0.2398,-3856631.8320,-100.0348
209,2020-07-02,17.26,17.4,17.07,17.129998999999998,17.129998999999998,4269568,45.8236,18.0047,17.6401,-2.3800,45.5319,36.5231,-0.0375,-0.2349,-0.2724,-4264810.6725,-74.9293
210,2020-07-03,17.15,17.309998999999998,17.02,17.209999,17.209999,1138989,46.2455,17.9620,17.5407,-0.6400,54.4453,45.4842,-0.0877,-0.2008,-0.2885,-3931612.1637,-67.6375
211,2020-07-06,17.4,17.540001,16.799999,16.92,16.92,3888297,44.8879,17.7967,17.4105,-2.4800,47.8334,46.6588,-0.1344,-0.1866,-0.3209,-4273820.4825,-66.1211
212,2020-07-07,16.709999,16.73,16.110001,16.209999,16.209999,5308219,41.6785,17.6413,17.2122,-2.3300,27.4132,37.0360,-0.1873,-0.2120,-0.3993,-5169432.5705,-113.8038
213,2020-07-08,16.09,16.58,15.92,16.57,16.57,4509872,43.8591,17.4640,17.0782,-2.6600,33.7683,35.4022,-0.2354,-0.1921,-0.4275,-3674395.2598,-108.3176
214,2020-07-09,16.52,16.860001,15.9,16.200001,16.200001,4656555,42.1247,17.2940,16.9202,-2.5500,26.0305,30.7163,-0.2831,-0.1910,-0.4742,-3284364.8307,-109.5604
215,2020-07-10,16.110001,16.635,16.01,16.17,16.17,4056597,41.9805,17.1180,16.7797,-2.6400,21.2470,25.9816,-0.3280,-0.1797,-0.5077,-3456107.1866,-114.2322
216,2020-07-13,16.309998999999998,16.780001000000002,15.95,16.360001,16.360001,4404440,43.2978,16.9820,16.6850,-2.0400,34.5818,30.2817,-0.3651,-0.1480,-0.5131,-3229058.3513,-89.9991
217,2020-07-14,16.16,16.280001000000002,15.96,15.99,15.99,4061976,41.3395,16.8120,16.5610,-2.5500,21.9784,26.1301,-0.4002,-0.1407,-0.5410,-3892737.0913,-112.0446
218,2020-07-15,16.43,18.450001,16.370001000000002,18.200001,18.200001,11781493,54.5074,16.8253,16.7345,0.2000,56.0872,41.1087,-0.3963,0.0159,-0.3803,-962819.4150,129.5191
219,2020-07-16,17.559998999999998,17.73,17.049999,17.48,17.48,6912878,50.5467,16.8447,16.8163,0.2900,58.6436,49.8761,-0.3785,0.0709,-0.3076,905546.6854,88.9530
220,2020-07-17,17.610001,17.700001,16.9,16.93,16.93,3903022,47.7094,16.8333,16.8270,-0.1700,48.9218,49.3990,-0.3610,0.0700,-0.2910,438825.5074,51.8782
221,2020-07-20,17.0,17.18,16.58,16.98,16.98,2928643,47.9937,16.8520,16.8453,0.2800,44.9428,47.1709,-0.3429,0.0723,-0.2706,518614.5400,10.8203
222,2020-07-21,17.139999,17.280001000000002,16.950001,16.969998999999998,16.969998999999998,3099197,47.9379,16.8180,16.8601,-0.5100,36.8945,42.0327,-0.3248,0.0724,-0.2524,-362471.1459,35.6474
223,2020-07-22,16.93,17.190001000000002,16.83,16.84,16.84,2693638,47.1731,16.8107,16.8628,-0.1100,29.7516,35.8921,-0.3090,0.0633,-0.2457,-1499415.1910,19.5521
224,2020-07-23,16.84,17.08,16.52,16.82,16.82,3170191,47.0494,16.7900,16.8640,-0.3100,27.5877,31.7399,-0.2950,0.0559,-0.2391,-1756168.3967,0.9236
225,2020-07-24,16.700001,16.719998999999998,16.33,16.469998999999998,16.469998999999998,2672820,44.8442,16.7407,16.8240,-0.7400,21.1623,26.4511,-0.2879,0.0286,-0.2592,-1941420.5881,-40.9223
226,2020-07-27,16.440001000000002,16.469998999999998,16.15,16.33,16.33,1903581,43.9612,16.7013,16.7727,-0.5900,18.5457,22.4984,-0.2869,0.0037,-0.2832,-1765002.1868,-63.0756
227,2020-07-28,16.18,16.98,16.16,16.73,16.73,3789970,47.1471,16.7360,16.7762,0.5200,37.1575,29.8279,-0.2829,0.0161,-0.2668,-1061781.3338,-16.8984
228,2020-07-29,16.75,16.870001000000002,16.299999,16.360001,16.360001,2467778,44.6323,16.7220,16.7292,-0.2100,29.8691,29.8485,-0.2824,0.0020,-0.2805,-1297470.8875,-38.7883
229,2020-07-30,16.17,16.24,16.0,16.09,16.09,3516767,42.8455,16.7147,16.6502,-0.1100,19.5264,24.6874,-0.2878,-0.0217,-0.3095,-1555680.2720,-102.3750
230,2020-07-31,16.0,16.049999,15.02,15.11,15.11,7404525,37.0736,16.6440,16.4497,-1.0600,12.0591,18.3733,-0.3117,-0.0953,-0.4069,-3464145.5581,-187.1800
231,2020-08-04,15.44,15.76,15.03,15.12,15.12,5615796,37.1661,16.5613,16.2592,-1.2400,8.5806,13.4769,-0.3449,-0.1329,-0.4778,-5276211.4993,-164.3952
232,2020-08-05,15.37,15.84,15.02,15.72,15.72,4774689,42.5935,16.5433,16.1540,-0.2700,23.2092,18.3431,-0.3719,-0.1081,-0.4800,-4463285.9143,-122.0285
233,2020-08-06,15.83,16.09,15.51,15.95,15.95,4358341,44.5603,16.3933,16.0798,-2.2500,49.7194,34.0312,-0.3891,-0.0688,-0.4579,-3007690.3568,-71.1104
234,2020-08-07,15.91,15.95,15.58,15.73,15.73,2837518,43.0487,16.2767,15.9969,-1.7500,58.0372,46.0342,-0.4019,-0.0511,-0.4530,-2309601.8739,-71.0707
235,2020-08-10,15.9,16.639999,15.76,16.23,16.23,6269743,47.3940,16.2300,15.9911,-0.7000,66.3643,56.1993,-0.4023,-0.0017,-0.4040,-1678039.2632,-6.3372
236,2020-08-11,16.870001000000002,17.0,16.5,16.690001000000002,16.690001000000002,6187381,51.0736,16.2107,16.0486,-0.2900,75.3539,65.7766,-0.3867,0.0623,-0.3244,-1739614.6295,68.2329
237,2020-08-12,16.9,16.99,16.42,16.950001,16.950001,4690555,53.0619,16.2093,16.1410,-0.0200,85.9991,75.8878,-0.3569,0.1193,-0.2375,-323675.0203,81.8111
238,2020-08-13,16.82,17.49,16.75,17.08,17.08,4961821,54.0620,16.2253,16.2498,0.2400,82.2666,79.0772,-0.3168,0.1604,-0.1564,114321.1140,124.3655
239,2020-08-14,16.950001,17.110001,16.68,16.85,16.85,2996922,51.9632,16.2273,16.3279,0.0300,72.6362,75.8567,-0.2753,0.1659,-0.1095,83524.9218,90.4235
240,2020-08-17,16.92,16.93,16.110001,16.18,16.18,4120379,46.3476,16.2080,16.3220,-0.2900,38.8543,57.3555,-0.2452,0.1204,-0.1248,-1023862.0411,24.7708
241,2020-08-18,16.209999,16.35,15.79,15.87,15.87,3298819,43.9908,16.1773,16.2797,-0.4600,21.7801,39.5678,-0.2282,0.0680,-0.1602,-2133537.2040,-29.4890
242,2020-08-19,15.87,16.620001000000002,15.86,16.389999,16.389999,4428741,48.6808,16.1547,16.3063,-0.3400,28.5371,34.0525,-0.2115,0.0669,-0.1446,-1837295.9040,14.6308
243,2020-08-20,16.1,16.34,15.95,16.18,16.18,2369618,46.9787,16.1427,16.3095,-0.1800,29.0413,31.5469,-0.1987,0.0512,-0.1475,-1413751.5464,-1.6117
244,2020-08-21,16.1,16.379998999999998,15.9,15.99,15.99,2594790,45.4386,16.1360,16.2904,-0.1000,23.2926,27.4197,-0.1916,0.0284,-0.1632,-1627969.9072,-11.6597
245,2020-08-24,16.200001,17.0,16.15,16.969998999999998,16.969998999999998,7138499,53.8074,16.2600,16.3947,1.8600,60.4066,43.9132,-0.1724,0.0769,-0.0955,543403.2399,72.3404
246,2020-08-25,17.1,17.33,16.469998999999998,16.68,16.68,4660719,51.3120,16.3640,16.4472,1.5600,58.0945,51.0038,-0.1508,0.0863,-0.0645,623570.2624,79.7161
247,2020-08-26,16.690001000000002,16.754998999999998,16.360001,16.5,16.5,3812658,49.7769,16.4160,16.4642,0.7800,50.0263,50.5150,-0.1314,0.0776,-0.0538,246491.2714,22.1487
248,2020-08-27,16.780001000000002,17.299999,16.709999,17.190001000000002,17.190001000000002,9343146,55.2729,16.4987,16.5609,1.2400,70.1180,60.3165,-0.1031,0.1133,0.0102,1934133.7211,107.7273
249,2020-08-28,17.299999,17.99,17.299999,17.99,17.99,8387496,60.6255,16.6493,16.7473,2.2600,85.0590,72.6878,-0.0577,0.1817,0.1240,5117228.5668,202.9932
